locus,locus_coords,cell_type,group,dataset,normalisation,resolution_bp,chrom,bin1_start,bin2_start,observed,expected,oe
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67580158,2.481001,3.854074885714285,0.6437345079090724
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67600158,4.784183,3.705763133333333,1.291011548192674
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67620158,1.86339,3.102482117647059,0.6006126479830306
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67640158,1.678429,2.796502562500001,0.6001886150604947
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67650158,1.948728,2.776186965517242,0.7019440780484052
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67660158,5.767992,3.088898777777778,1.867329561426944
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67670158,3.997897,2.748317263157894,1.454670846627912
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67680158,1.5746,2.900565875,0.542859589424081
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67690158,2.627955,2.738861086956522,0.9595064943290852
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67700158,2.419161,3.164684291666667,0.7644241185037638
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67710158,1.520857,3.456533,0.4399949313372677
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67750158,4.492029,3.296087409090909,1.362836734126217
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67760158,4.371686,3.967293411764707,1.101931605823784
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67770158,3.248769,3.399288956521739,0.9557201642911357
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67780158,4.221436,3.578643052631579,1.179619184678321
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67820158,1.926914,3.829435692307692,0.503184843623475
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67830158,2.242622,3.567065615384616,0.6287022000177563
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67840158,3.987773,3.458530875,1.153025126600901
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67850158,2.571751,4.176568166666666,0.6157569797436165
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67860158,6.741173,3.721094700000001,1.811610169448254
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67870158,1.855884,4.309279928571429,0.430671488221292
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67880158,5.180825,3.559174428571429,1.45562548393546
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67890158,2.55986,2.7582502,0.9280738926439668
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67910158,2.016223,4.157847444444445,0.4849199079427504
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67930158,1.604207,3.634286444444445,0.4414090701222168
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67950158,4.676522,4.141025600000001,1.129314921404977
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67960158,2.468938,2.974246166666667,0.8301054659396329
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67970158,1.79322,2.423464625,0.7399406541781067
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,67980158,2.829093,2.98519925,0.9477065894345243
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,68010158,7.745981,5.8526115,1.323508488475615
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,68020158,1.72026,1.940273,0.8866071939361111
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,68030158,1.783932,2.924300666666667,0.6100371348044239
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67260158,68040158,4.733654,4.8324885,0.9795479078739658
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67270158,260.222762,238.915357962963,1.089183902695532
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67280158,248.536663,175.8224042374999,1.413566513766232
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67290158,72.631782,78.5734573544304,0.9243806298655206
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67300158,59.287067,48.22023324358973,1.229506018780643
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67310158,28.468506,35.19439464935066,0.8088931855097343
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67320158,27.740001,28.28703594736842,0.980661284258052
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67330158,19.364942,23.48217285135135,0.8246656781970494
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67340158,33.144164,21.85783246575343,1.516351818137954
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67350158,21.534124,19.13965694366197,1.125105014336788
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67360158,12.019734,16.47935097101449,0.7293815163680591
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67370158,10.808305,15.435738,0.7002130380808484
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67380158,15.213111,15.30948,0.993705272811356
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67390158,16.233356,12.85724312307692,1.26258450933882
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67400158,16.238135,10.92231856923077,1.486693040225396
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67410158,13.955928,12.21234818032787,1.142771872691999
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67420158,10.961172,10.59372723728813,1.034685125875105
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67430158,21.43193,9.681064453124998,2.213798916820751
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67440158,12.859794,9.061600105263157,1.41915267178153
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67450158,12.90719,9.19484798275862,1.403741532671605
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67460158,11.723325,8.384074381818182,1.398284946686943
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67470158,17.321661,8.137684056603774,2.128573790714249
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67480158,4.567578,7.803352653846154,0.5853353299044751
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67490158,11.374999,7.901594040816327,1.439582815978841
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67500158,8.286255,6.914754239130434,1.198344107894432
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67510158,11.965145,6.61317488888889,1.80928906327628
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67520158,13.991889,6.618052795918368,2.11420026879045
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67530158,12.311083,5.677543106382977,2.168382127501466
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67540158,10.212089,5.984221102564103,1.706502621640158
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67550158,4.448627,4.813667547619047,0.9241658166028511
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67560158,6.118021,4.232335594594594,1.445542505611735
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67570158,5.630015,4.586557750000001,1.227503349325537
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67580158,4.521421,4.633743694444444,0.9757598387284322
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67590158,5.370419,3.854074885714285,1.393439193386272
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67600158,5.812521,3.980511733333333,1.460244659329899
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67610158,1.314062,3.705763133333333,0.3545995663295408
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67620158,5.093813,3.717685000000001,1.370157234945941
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67630158,1.976839,3.102482117647059,0.6371798208781447
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67640158,4.588198,2.997829083333333,1.530506867622457
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67650158,1.775698,2.796502562500001,0.634970989768224
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67660158,3.941885,2.776186965517242,1.419891761240069
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67670158,5.464379,3.088898777777778,1.769037897684428
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67680158,0.717395,2.748317263157894,0.2610306348604356
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67690158,1.795962,2.900565875,0.6191764219111211
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67700158,3.306542,2.738861086956522,1.207268968750181
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67710158,1.385819,3.164684291666667,0.4379011845349555
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67720158,1.670467,3.456533,0.4832781865528262
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67730158,2.011827,3.674563391304348,0.5475009642671774
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67740158,2.556577,3.776619318181818,0.6769485575874287
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67750158,5.457569,3.005320916666667,1.815968793792986
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67760158,7.967039,3.296087409090909,2.417120061205349
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67770158,1.480154,3.967293411764707,0.3730891180396982
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67780158,1.282204,3.399288956521739,0.3771977070498861
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67790158,1.967433,3.578643052631579,0.5497706731475315
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67850158,2.343403,3.458530875,0.6775718027961801
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67860158,1.535654,4.176568166666666,0.3676832123215676
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67880158,9.441629,4.309279928571429,2.190999228757459
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67890158,2.332568,3.559174428571429,0.6553677114769112
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67910158,3.674401,3.87086088888889,0.9492464610513858
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67930158,4.385304,2.799693333333333,1.566351552789115
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,67950158,1.42043,3.116487714285714,0.455779111045062
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,68000158,2.644042,1.928295,1.371181276723738
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,68010158,3.529104,2.674504,1.319535884036816
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,68020158,6.270065,5.8526115,1.07132773121879
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67270158,68040158,1.437783,2.924300666666667,0.4916672954969746
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67280158,211.82942,238.915357962963,0.8866295654080059
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67290158,193.268904,175.8224042374999,1.099227967210216
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67300158,90.443798,78.5734573544304,1.15107316192063
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67310158,45.583304,48.22023324358973,0.9453148799536286
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67320158,34.322098,35.19439464935066,0.9752148983370352
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67330158,27.645947,28.28703594736842,0.9773362982052538
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67340158,20.819726,23.48217285135135,0.8866183777708574
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67350158,20.665948,21.85783246575343,0.9454710585955467
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67360158,12.583793,19.13965694366197,0.6574722335431972
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67370158,20.745108,16.47935097101449,1.258854674342972
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67380158,14.334325,15.435738,0.9286452646449428
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67390158,13.21845,15.30948,0.8634160010660061
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67400158,29.143121,12.85724312307692,2.266669512353876
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67410158,12.175706,10.92231856923077,1.114754703667053
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67420158,8.196824,12.21234818032787,0.6711914759524926
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67430158,14.958454,10.59372723728813,1.412010491203584
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67440158,8.077965,9.681064453124998,0.8344087614655302
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67450158,22.521491,9.061600105263157,2.485376836141674
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67460158,14.319052,9.19484798275862,1.557290781408224
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67470158,14.83734,8.384074381818182,1.769705196339438
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67480158,12.751797,8.137684056603774,1.567005662950486
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67500158,15.615199,7.901594040816327,1.976208714259226
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67510158,12.526642,6.914754239130434,1.811581665348571
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67520158,13.521689,6.61317488888889,2.044659218481948
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67530158,11.814746,6.618052795918368,1.785229940638529
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67540158,3.563773,5.677543106382977,0.627696335056167
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67550158,3.493043,5.984221102564103,0.583708880426111
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67560158,1.281025,4.813667547619047,0.2661224497386873
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67570158,7.858958,4.232335594594594,1.856884413900735
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67580158,5.917001,4.586557750000001,1.290074457255008
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67590158,5.62244,4.633743694444444,1.213368794381299
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67600158,4.563967,3.854074885714285,1.1841926105061
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67640158,4.803511,3.102482117647059,1.548279995774162
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67650158,1.859028,2.997829083333333,0.6201247463824447
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67660158,2.751245,2.796502562500001,0.9838163700949584
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67670158,2.860405,2.776186965517242,1.03033586553385
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67680158,0.751061,3.088898777777778,0.2431484661793709
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67690158,0.626747,2.748317263157894,0.2280475432737522
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67710158,2.901705,2.738861086956522,1.059456798966184
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67730158,2.106238,3.456533,0.6093498890362106
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67740158,8.029655,3.674563391304348,2.185199748901254
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67750158,1.42842,3.776619318181818,0.378227160233795
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67760158,4.170457,3.005320916666667,1.387691070484957
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67770158,3.099228,3.296087409090909,0.9402748214298101
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67780158,5.369498,3.967293411764707,1.353441110273609
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67790158,8.239039,3.399288956521739,2.423753645359542
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67810158,1.929218,3.2466108,0.5942252147993841
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67820158,3.676437,3.771516294117647,0.9747901674809307
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67830158,6.418183,4.460680411764706,1.438834977523279
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67840158,1.902108,3.829435692307692,0.4967071268022137
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67850158,4.906747,3.567065615384616,1.375569593908615
C3,"chrX:67,746,500-67,748,100",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67280158,67860158,1.607719,3.458530875,0.4648560496080579
